timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/04 03:09:17.270, NVIDIA GeForce RTX 4090, 96 %, 55 %, 19206 MiB, 49140 MiB, 409.27 W
2026/08/04 03:09:18.270, NVIDIA GeForce RTX 4090, 86 %, 51 %, 19206 MiB, 49140 MiB, 406.80 W
2026/08/04 03:09:19.272, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 404.70 W
2026/08/04 03:09:20.274, NVIDIA GeForce RTX 4090, 88 %, 46 %, 19206 MiB, 49140 MiB, 404.08 W
2026/08/04 03:09:21.274, NVIDIA GeForce RTX 4090, 90 %, 45 %, 19206 MiB, 49140 MiB, 405.61 W
2026/08/04 03:09:22.275, NVIDIA GeForce RTX 4090, 92 %, 40 %, 19206 MiB, 49140 MiB, 403.92 W
2026/08/04 03:09:23.275, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19206 MiB, 49140 MiB, 408.17 W
2026/08/04 03:09:24.275, NVIDIA GeForce RTX 4090, 94 %, 32 %, 19206 MiB, 49140 MiB, 408.94 W
2026/08/04 03:09:25.276, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 409.66 W
2026/08/04 03:09:26.276, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 407.99 W
2026/08/04 03:09:27.276, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 339.86 W
2026/08/04 03:09:28.277, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 100.63 W
2026/08/04 03:09:29.280, NVIDIA GeForce RTX 4090, 5 %, 0 %, 19206 MiB, 49140 MiB, 91.36 W
2026/08/04 03:09:30.284, NVIDIA GeForce RTX 4090, 97 %, 34 %, 19206 MiB, 49140 MiB, 179.16 W
2026/08/04 03:09:31.285, NVIDIA GeForce RTX 4090, 98 %, 38 %, 19206 MiB, 49140 MiB, 407.60 W
2026/08/04 03:09:32.285, NVIDIA GeForce RTX 4090, 98 %, 45 %, 19206 MiB, 49140 MiB, 406.73 W
2026/08/04 03:09:33.285, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 410.05 W
2026/08/04 03:09:34.285, NVIDIA GeForce RTX 4090, 94 %, 54 %, 19206 MiB, 49140 MiB, 409.78 W
2026/08/04 03:09:35.286, NVIDIA GeForce RTX 4090, 90 %, 52 %, 19206 MiB, 49140 MiB, 406.14 W
2026/08/04 03:09:36.288, NVIDIA GeForce RTX 4090, 82 %, 47 %, 19206 MiB, 49140 MiB, 404.36 W
2026/08/04 03:09:37.288, NVIDIA GeForce RTX 4090, 90 %, 49 %, 19206 MiB, 49140 MiB, 402.87 W
2026/08/04 03:09:38.289, NVIDIA GeForce RTX 4090, 91 %, 45 %, 19206 MiB, 49140 MiB, 407.28 W
2026/08/04 03:09:39.290, NVIDIA GeForce RTX 4090, 93 %, 40 %, 19206 MiB, 49140 MiB, 409.70 W
2026/08/04 03:09:40.292, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 409.21 W
2026/08/04 03:09:41.296, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 410.37 W
2026/08/04 03:09:42.298, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 405.15 W
2026/08/04 03:09:43.298, NVIDIA GeForce RTX 4090, 97 %, 35 %, 19206 MiB, 49140 MiB, 408.45 W
2026/08/04 03:09:44.299, NVIDIA GeForce RTX 4090, 98 %, 42 %, 19206 MiB, 49140 MiB, 408.09 W
2026/08/04 03:09:45.299, NVIDIA GeForce RTX 4090, 99 %, 48 %, 19206 MiB, 49140 MiB, 407.72 W
2026/08/04 03:09:46.299, NVIDIA GeForce RTX 4090, 99 %, 55 %, 19206 MiB, 49140 MiB, 402.92 W
2026/08/04 03:09:47.300, NVIDIA GeForce RTX 4090, 89 %, 52 %, 19206 MiB, 49140 MiB, 403.65 W
2026/08/04 03:09:48.301, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 393.35 W
2026/08/04 03:09:49.301, NVIDIA GeForce RTX 4090, 89 %, 53 %, 19206 MiB, 49140 MiB, 406.94 W
2026/08/04 03:09:50.304, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 408.23 W
2026/08/04 03:09:51.308, NVIDIA GeForce RTX 4090, 92 %, 49 %, 19206 MiB, 49140 MiB, 407.61 W
2026/08/04 03:09:52.312, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 410.87 W
2026/08/04 03:09:53.312, NVIDIA GeForce RTX 4090, 95 %, 36 %, 19206 MiB, 49140 MiB, 408.67 W
2026/08/04 03:09:54.312, NVIDIA GeForce RTX 4090, 100 %, 52 %, 19206 MiB, 49140 MiB, 405.70 W
2026/08/04 03:09:55.313, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19206 MiB, 49140 MiB, 404.67 W
2026/08/04 03:09:56.313, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 410.46 W
2026/08/04 03:09:57.313, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 407.88 W
2026/08/04 03:09:58.316, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 409.18 W
2026/08/04 03:09:59.320, NVIDIA GeForce RTX 4090, 98 %, 39 %, 19206 MiB, 49140 MiB, 411.17 W
2026/08/04 03:10:00.321, NVIDIA GeForce RTX 4090, 99 %, 47 %, 19206 MiB, 49140 MiB, 408.75 W
2026/08/04 03:10:01.321, NVIDIA GeForce RTX 4090, 98 %, 54 %, 19206 MiB, 49140 MiB, 411.67 W
2026/08/04 03:10:02.321, NVIDIA GeForce RTX 4090, 88 %, 50 %, 19206 MiB, 49140 MiB, 409.45 W
2026/08/04 03:10:03.322, NVIDIA GeForce RTX 4090, 88 %, 48 %, 19206 MiB, 49140 MiB, 403.98 W
2026/08/04 03:10:04.323, NVIDIA GeForce RTX 4090, 89 %, 46 %, 19206 MiB, 49140 MiB, 405.47 W
2026/08/04 03:10:05.323, NVIDIA GeForce RTX 4090, 93 %, 45 %, 19206 MiB, 49140 MiB, 405.96 W
2026/08/04 03:10:06.324, NVIDIA GeForce RTX 4090, 94 %, 40 %, 19206 MiB, 49140 MiB, 407.12 W
2026/08/04 03:10:07.326, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 408.99 W
2026/08/04 03:10:08.327, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 409.63 W
2026/08/04 03:10:09.327, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 408.11 W
2026/08/04 03:10:10.328, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 409.23 W
2026/08/04 03:10:11.328, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 408.72 W
2026/08/04 03:10:12.329, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 409.61 W
2026/08/04 03:10:13.329, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 409.89 W
2026/08/04 03:10:14.330, NVIDIA GeForce RTX 4090, 89 %, 53 %, 19206 MiB, 49140 MiB, 407.98 W
2026/08/04 03:10:15.332, NVIDIA GeForce RTX 4090, 85 %, 49 %, 19206 MiB, 49140 MiB, 405.52 W
2026/08/04 03:10:16.336, NVIDIA GeForce RTX 4090, 93 %, 51 %, 19206 MiB, 49140 MiB, 410.49 W
2026/08/04 03:10:17.337, NVIDIA GeForce RTX 4090, 92 %, 47 %, 19206 MiB, 49140 MiB, 409.02 W
2026/08/04 03:10:18.337, NVIDIA GeForce RTX 4090, 93 %, 40 %, 19206 MiB, 49140 MiB, 408.37 W
2026/08/04 03:10:19.337, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 378.31 W
2026/08/04 03:10:20.338, NVIDIA GeForce RTX 4090, 7 %, 0 %, 19206 MiB, 49140 MiB, 100.27 W
2026/08/04 03:10:21.339, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 97.60 W
2026/08/04 03:10:22.339, NVIDIA GeForce RTX 4090, 84 %, 42 %, 19206 MiB, 49140 MiB, 112.23 W
2026/08/04 03:10:23.340, NVIDIA GeForce RTX 4090, 90 %, 46 %, 19206 MiB, 49140 MiB, 397.96 W
2026/08/04 03:10:24.341, NVIDIA GeForce RTX 4090, 94 %, 41 %, 19206 MiB, 49140 MiB, 408.26 W
2026/08/04 03:10:25.341, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19206 MiB, 49140 MiB, 408.68 W
2026/08/04 03:10:26.344, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 410.38 W
2026/08/04 03:10:27.345, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 411.77 W
2026/08/04 03:10:28.345, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 407.57 W
2026/08/04 03:10:29.345, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 410.37 W
2026/08/04 03:10:30.348, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 411.61 W
2026/08/04 03:10:31.349, NVIDIA GeForce RTX 4090, 95 %, 54 %, 19206 MiB, 49140 MiB, 408.81 W
2026/08/04 03:10:32.352, NVIDIA GeForce RTX 4090, 90 %, 52 %, 19206 MiB, 49140 MiB, 408.61 W
2026/08/04 03:10:33.356, NVIDIA GeForce RTX 4090, 85 %, 48 %, 19206 MiB, 49140 MiB, 404.53 W
2026/08/04 03:10:34.357, NVIDIA GeForce RTX 4090, 91 %, 48 %, 19206 MiB, 49140 MiB, 403.04 W
2026/08/04 03:10:35.357, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 409.59 W
2026/08/04 03:10:36.360, NVIDIA GeForce RTX 4090, 96 %, 35 %, 19206 MiB, 49140 MiB, 408.49 W
2026/08/04 03:10:37.360, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 407.33 W
2026/08/04 03:10:38.361, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 408.48 W
2026/08/04 03:10:39.363, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 406.45 W
2026/08/04 03:10:40.364, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 409.67 W
2026/08/04 03:10:41.364, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 409.06 W
2026/08/04 03:10:42.365, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 409.48 W
2026/08/04 03:10:43.365, NVIDIA GeForce RTX 4090, 90 %, 53 %, 19206 MiB, 49140 MiB, 408.59 W
2026/08/04 03:10:44.366, NVIDIA GeForce RTX 4090, 84 %, 48 %, 19206 MiB, 49140 MiB, 404.59 W
2026/08/04 03:10:45.366, NVIDIA GeForce RTX 4090, 92 %, 50 %, 19206 MiB, 49140 MiB, 404.46 W
2026/08/04 03:10:46.366, NVIDIA GeForce RTX 4090, 100 %, 55 %, 19206 MiB, 49140 MiB, 406.49 W
2026/08/04 03:10:47.367, NVIDIA GeForce RTX 4090, 90 %, 54 %, 19206 MiB, 49140 MiB, 406.21 W
2026/08/04 03:10:48.368, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 406.52 W
2026/08/04 03:10:49.372, NVIDIA GeForce RTX 4090, 92 %, 50 %, 19206 MiB, 49140 MiB, 404.02 W
2026/08/04 03:10:50.374, NVIDIA GeForce RTX 4090, 95 %, 46 %, 19206 MiB, 49140 MiB, 406.70 W
2026/08/04 03:10:51.374, NVIDIA GeForce RTX 4090, 95 %, 38 %, 19206 MiB, 49140 MiB, 411.18 W
2026/08/04 03:10:52.374, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 410.30 W
2026/08/04 03:10:53.375, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 409.19 W
2026/08/04 03:10:54.375, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 410.10 W
2026/08/04 03:10:55.376, NVIDIA GeForce RTX 4090, 99 %, 42 %, 19206 MiB, 49140 MiB, 408.69 W
2026/08/04 03:10:56.376, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 408.40 W
2026/08/04 03:10:57.376, NVIDIA GeForce RTX 4090, 96 %, 54 %, 19206 MiB, 49140 MiB, 410.05 W
2026/08/04 03:10:58.377, NVIDIA GeForce RTX 4090, 90 %, 53 %, 19206 MiB, 49140 MiB, 408.53 W
2026/08/04 03:10:59.377, NVIDIA GeForce RTX 4090, 86 %, 50 %, 19206 MiB, 49140 MiB, 407.16 W
2026/08/04 03:11:00.377, NVIDIA GeForce RTX 4090, 93 %, 51 %, 19206 MiB, 49140 MiB, 404.77 W
2026/08/04 03:11:01.378, NVIDIA GeForce RTX 4090, 95 %, 46 %, 19206 MiB, 49140 MiB, 407.38 W
2026/08/04 03:11:02.380, NVIDIA GeForce RTX 4090, 95 %, 38 %, 19206 MiB, 49140 MiB, 409.04 W
2026/08/04 03:11:03.381, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 411.71 W
2026/08/04 03:11:04.384, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 410.39 W
2026/08/04 03:11:05.384, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 409.12 W
2026/08/04 03:11:06.388, NVIDIA GeForce RTX 4090, 99 %, 42 %, 19206 MiB, 49140 MiB, 410.63 W
2026/08/04 03:11:07.389, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 409.47 W
2026/08/04 03:11:08.392, NVIDIA GeForce RTX 4090, 96 %, 56 %, 19206 MiB, 49140 MiB, 408.85 W
2026/08/04 03:11:09.396, NVIDIA GeForce RTX 4090, 90 %, 53 %, 19206 MiB, 49140 MiB, 409.33 W
2026/08/04 03:11:10.397, NVIDIA GeForce RTX 4090, 91 %, 52 %, 19206 MiB, 49140 MiB, 391.75 W
2026/08/04 03:11:11.397, NVIDIA GeForce RTX 4090, 100 %, 54 %, 19206 MiB, 49140 MiB, 407.51 W
2026/08/04 03:11:12.398, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 148.21 W
2026/08/04 03:11:13.398, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 95.82 W
2026/08/04 03:11:14.398, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 79.52 W
2026/08/04 03:11:15.399, NVIDIA GeForce RTX 4090, 99 %, 40 %, 19206 MiB, 49140 MiB, 343.26 W
2026/08/04 03:11:16.399, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 408.95 W
2026/08/04 03:11:17.400, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 405.43 W
2026/08/04 03:11:18.401, NVIDIA GeForce RTX 4090, 88 %, 48 %, 19206 MiB, 49140 MiB, 409.75 W
2026/08/04 03:11:19.404, NVIDIA GeForce RTX 4090, 89 %, 49 %, 19206 MiB, 49140 MiB, 405.32 W
2026/08/04 03:11:20.405, NVIDIA GeForce RTX 4090, 91 %, 44 %, 19206 MiB, 49140 MiB, 407.41 W
2026/08/04 03:11:21.408, NVIDIA GeForce RTX 4090, 94 %, 40 %, 19206 MiB, 49140 MiB, 410.06 W
2026/08/04 03:11:22.409, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 408.85 W
2026/08/04 03:11:23.411, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 410.02 W
2026/08/04 03:11:24.411, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 409.31 W
2026/08/04 03:11:25.412, NVIDIA GeForce RTX 4090, 99 %, 38 %, 19206 MiB, 49140 MiB, 410.53 W
2026/08/04 03:11:26.413, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 412.05 W
2026/08/04 03:11:27.416, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 409.99 W
2026/08/04 03:11:28.417, NVIDIA GeForce RTX 4090, 91 %, 53 %, 19206 MiB, 49140 MiB, 410.34 W
2026/08/04 03:11:29.420, NVIDIA GeForce RTX 4090, 89 %, 51 %, 19206 MiB, 49140 MiB, 406.14 W
2026/08/04 03:11:30.421, NVIDIA GeForce RTX 4090, 92 %, 48 %, 19206 MiB, 49140 MiB, 405.52 W
2026/08/04 03:11:31.424, NVIDIA GeForce RTX 4090, 95 %, 41 %, 19206 MiB, 49140 MiB, 411.07 W
2026/08/04 03:11:32.425, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 407.13 W
2026/08/04 03:11:33.425, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 410.10 W
2026/08/04 03:11:34.426, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 409.51 W
2026/08/04 03:11:35.428, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 408.43 W
2026/08/04 03:11:36.428, NVIDIA GeForce RTX 4090, 99 %, 45 %, 19206 MiB, 49140 MiB, 411.21 W
2026/08/04 03:11:37.432, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 409.14 W
2026/08/04 03:11:38.433, NVIDIA GeForce RTX 4090, 100 %, 53 %, 19206 MiB, 49140 MiB, 405.45 W
2026/08/04 03:11:39.435, NVIDIA GeForce RTX 4090, 98 %, 36 %, 19206 MiB, 49140 MiB, 408.39 W
2026/08/04 03:11:40.435, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 407.88 W
2026/08/04 03:11:41.440, NVIDIA GeForce RTX 4090, 100 %, 51 %, 19206 MiB, 49140 MiB, 409.20 W
2026/08/04 03:11:42.442, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 409.05 W
2026/08/04 03:11:43.444, NVIDIA GeForce RTX 4090, 91 %, 54 %, 19206 MiB, 49140 MiB, 404.27 W
2026/08/04 03:11:44.448, NVIDIA GeForce RTX 4090, 88 %, 49 %, 19206 MiB, 49140 MiB, 407.39 W
2026/08/04 03:11:45.452, NVIDIA GeForce RTX 4090, 93 %, 49 %, 19206 MiB, 49140 MiB, 407.09 W
2026/08/04 03:11:46.456, NVIDIA GeForce RTX 4090, 95 %, 41 %, 19206 MiB, 49140 MiB, 411.38 W
2026/08/04 03:11:47.459, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 411.18 W
2026/08/04 03:11:48.459, NVIDIA GeForce RTX 4090, 95 %, 32 %, 19206 MiB, 49140 MiB, 411.11 W
2026/08/04 03:11:49.460, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 408.52 W
2026/08/04 03:11:50.460, NVIDIA GeForce RTX 4090, 98 %, 37 %, 19206 MiB, 49140 MiB, 410.68 W
2026/08/04 03:11:51.460, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 412.36 W
2026/08/04 03:11:52.461, NVIDIA GeForce RTX 4090, 98 %, 54 %, 19206 MiB, 49140 MiB, 413.74 W
2026/08/04 03:11:53.464, NVIDIA GeForce RTX 4090, 91 %, 54 %, 19206 MiB, 49140 MiB, 406.34 W
2026/08/04 03:11:54.467, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 409.49 W
2026/08/04 03:11:55.468, NVIDIA GeForce RTX 4090, 94 %, 46 %, 19206 MiB, 49140 MiB, 408.87 W
2026/08/04 03:11:56.469, NVIDIA GeForce RTX 4090, 94 %, 40 %, 19206 MiB, 49140 MiB, 408.08 W
2026/08/04 03:11:57.469, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 406.05 W
2026/08/04 03:11:58.469, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 410.78 W
2026/08/04 03:11:59.470, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 410.03 W
2026/08/04 03:12:00.470, NVIDIA GeForce RTX 4090, 99 %, 40 %, 19206 MiB, 49140 MiB, 406.98 W
2026/08/04 03:12:01.471, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 410.60 W
2026/08/04 03:12:02.471, NVIDIA GeForce RTX 4090, 96 %, 56 %, 19206 MiB, 49140 MiB, 411.56 W
2026/08/04 03:12:03.472, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 298.44 W
2026/08/04 03:12:04.472, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 99.93 W
2026/08/04 03:12:05.473, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 90.38 W
2026/08/04 03:12:06.476, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 218.01 W
2026/08/04 03:12:07.477, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 407.06 W
2026/08/04 03:12:08.477, NVIDIA GeForce RTX 4090, 89 %, 52 %, 19206 MiB, 49140 MiB, 407.79 W
2026/08/04 03:12:09.480, NVIDIA GeForce RTX 4090, 89 %, 47 %, 19206 MiB, 49140 MiB, 408.23 W
2026/08/04 03:12:10.481, NVIDIA GeForce RTX 4090, 92 %, 47 %, 19206 MiB, 49140 MiB, 406.55 W
2026/08/04 03:12:11.484, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 403.48 W
2026/08/04 03:12:12.488, NVIDIA GeForce RTX 4090, 95 %, 37 %, 19206 MiB, 49140 MiB, 409.69 W
2026/08/04 03:12:13.490, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 408.99 W
2026/08/04 03:12:14.490, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 408.95 W
2026/08/04 03:12:15.490, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 408.74 W
2026/08/04 03:12:16.492, NVIDIA GeForce RTX 4090, 99 %, 36 %, 19206 MiB, 49140 MiB, 410.05 W
2026/08/04 03:12:17.496, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 410.61 W
2026/08/04 03:12:18.497, NVIDIA GeForce RTX 4090, 99 %, 53 %, 19206 MiB, 49140 MiB, 410.58 W
2026/08/04 03:12:19.499, NVIDIA GeForce RTX 4090, 91 %, 53 %, 19206 MiB, 49140 MiB, 408.50 W
2026/08/04 03:12:20.499, NVIDIA GeForce RTX 4090, 87 %, 48 %, 19206 MiB, 49140 MiB, 407.19 W
2026/08/04 03:12:21.500, NVIDIA GeForce RTX 4090, 88 %, 46 %, 19206 MiB, 49140 MiB, 401.45 W
2026/08/04 03:12:22.500, NVIDIA GeForce RTX 4090, 89 %, 44 %, 19206 MiB, 49140 MiB, 403.30 W
2026/08/04 03:12:23.501, NVIDIA GeForce RTX 4090, 93 %, 41 %, 19206 MiB, 49140 MiB, 404.25 W
2026/08/04 03:12:24.501, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19206 MiB, 49140 MiB, 408.82 W
2026/08/04 03:12:25.504, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 406.39 W
2026/08/04 03:12:26.505, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 407.61 W
2026/08/04 03:12:27.505, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 405.30 W
2026/08/04 03:12:28.506, NVIDIA GeForce RTX 4090, 99 %, 38 %, 19206 MiB, 49140 MiB, 410.60 W
2026/08/04 03:12:29.506, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 410.16 W
2026/08/04 03:12:30.506, NVIDIA GeForce RTX 4090, 100 %, 56 %, 19206 MiB, 49140 MiB, 407.84 W
2026/08/04 03:12:31.507, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 405.45 W
2026/08/04 03:12:32.508, NVIDIA GeForce RTX 4090, 98 %, 38 %, 19206 MiB, 49140 MiB, 409.05 W
2026/08/04 03:12:33.508, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 407.52 W
2026/08/04 03:12:34.509, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 407.25 W
2026/08/04 03:12:35.509, NVIDIA GeForce RTX 4090, 91 %, 50 %, 19206 MiB, 49140 MiB, 406.80 W
2026/08/04 03:12:36.509, NVIDIA GeForce RTX 4090, 90 %, 52 %, 19206 MiB, 49140 MiB, 405.97 W
2026/08/04 03:12:37.510, NVIDIA GeForce RTX 4090, 88 %, 50 %, 19206 MiB, 49140 MiB, 403.95 W
2026/08/04 03:12:38.510, NVIDIA GeForce RTX 4090, 92 %, 49 %, 19206 MiB, 49140 MiB, 403.00 W
2026/08/04 03:12:39.511, NVIDIA GeForce RTX 4090, 95 %, 46 %, 19206 MiB, 49140 MiB, 407.70 W
2026/08/04 03:12:40.516, NVIDIA GeForce RTX 4090, 96 %, 38 %, 19206 MiB, 49140 MiB, 409.55 W
2026/08/04 03:12:41.517, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 410.21 W
2026/08/04 03:12:42.517, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 408.34 W
2026/08/04 03:12:43.517, NVIDIA GeForce RTX 4090, 97 %, 34 %, 19206 MiB, 49140 MiB, 406.56 W
2026/08/04 03:12:44.518, NVIDIA GeForce RTX 4090, 94 %, 33 %, 19206 MiB, 49140 MiB, 400.50 W
2026/08/04 03:12:45.519, NVIDIA GeForce RTX 4090, 98 %, 37 %, 19206 MiB, 49140 MiB, 407.93 W
2026/08/04 03:12:46.520, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 411.62 W
2026/08/04 03:12:47.524, NVIDIA GeForce RTX 4090, 99 %, 55 %, 19206 MiB, 49140 MiB, 412.26 W
2026/08/04 03:12:48.525, NVIDIA GeForce RTX 4090, 88 %, 50 %, 19206 MiB, 49140 MiB, 403.96 W
2026/08/04 03:12:49.532, NVIDIA GeForce RTX 4090, 88 %, 51 %, 19206 MiB, 49140 MiB, 405.57 W
2026/08/04 03:12:50.536, NVIDIA GeForce RTX 4090, 88 %, 47 %, 19206 MiB, 49140 MiB, 404.77 W
