timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:43:59.886, NVIDIA GeForce RTX 4090, 66 %, 39 %, 19206 MiB, 49140 MiB, 283.54 W, 65
2026/08/14 02:44:00.886, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 290.97 W, 66
2026/08/14 02:44:01.886, NVIDIA GeForce RTX 4090, 100 %, 55 %, 19206 MiB, 49140 MiB, 298.53 W, 65
2026/08/14 02:44:02.886, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 250.80 W, 55
2026/08/14 02:44:03.887, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 105.82 W, 53
2026/08/14 02:44:04.887, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 94.99 W, 52
2026/08/14 02:44:05.887, NVIDIA GeForce RTX 4090, 43 %, 15 %, 19206 MiB, 49140 MiB, 192.78 W, 61
2026/08/14 02:44:06.888, NVIDIA GeForce RTX 4090, 33 %, 13 %, 19206 MiB, 49140 MiB, 273.17 W, 61
2026/08/14 02:44:07.888, NVIDIA GeForce RTX 4090, 55 %, 28 %, 19206 MiB, 49140 MiB, 270.20 W, 63
2026/08/14 02:44:08.888, NVIDIA GeForce RTX 4090, 57 %, 29 %, 19206 MiB, 49140 MiB, 266.43 W, 64
2026/08/14 02:44:09.888, NVIDIA GeForce RTX 4090, 71 %, 40 %, 19206 MiB, 49140 MiB, 284.89 W, 65
2026/08/14 02:44:10.889, NVIDIA GeForce RTX 4090, 90 %, 46 %, 19206 MiB, 49140 MiB, 307.68 W, 65
2026/08/14 02:44:11.889, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 288.80 W, 61
2026/08/14 02:44:12.889, NVIDIA GeForce RTX 4090, 36 %, 12 %, 19206 MiB, 49140 MiB, 281.80 W, 61
2026/08/14 02:44:13.889, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19206 MiB, 49140 MiB, 272.18 W, 61
2026/08/14 02:44:14.890, NVIDIA GeForce RTX 4090, 51 %, 27 %, 19206 MiB, 49140 MiB, 284.06 W, 65
2026/08/14 02:44:15.890, NVIDIA GeForce RTX 4090, 70 %, 39 %, 19206 MiB, 49140 MiB, 285.43 W, 65
2026/08/14 02:44:16.890, NVIDIA GeForce RTX 4090, 93 %, 52 %, 19206 MiB, 49140 MiB, 295.80 W, 66
2026/08/14 02:44:17.891, NVIDIA GeForce RTX 4090, 31 %, 12 %, 19206 MiB, 49140 MiB, 299.36 W, 62
2026/08/14 02:44:18.891, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 270.08 W, 62
2026/08/14 02:44:19.891, NVIDIA GeForce RTX 4090, 31 %, 10 %, 19206 MiB, 49140 MiB, 279.72 W, 61
2026/08/14 02:44:20.891, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 273.26 W, 64
2026/08/14 02:44:21.892, NVIDIA GeForce RTX 4090, 68 %, 38 %, 19206 MiB, 49140 MiB, 291.17 W, 66
2026/08/14 02:44:22.892, NVIDIA GeForce RTX 4090, 92 %, 52 %, 19206 MiB, 49140 MiB, 300.31 W, 64
2026/08/14 02:44:23.892, NVIDIA GeForce RTX 4090, 16 %, 7 %, 19206 MiB, 49140 MiB, 284.21 W, 60
2026/08/14 02:44:24.893, NVIDIA GeForce RTX 4090, 30 %, 11 %, 19206 MiB, 49140 MiB, 269.29 W, 61
