timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/04 04:41:07.487, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.80 W
2026/08/04 04:41:08.493, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.80 W
2026/08/04 04:41:09.493, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.74 W
2026/08/04 04:41:10.493, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.95 W
2026/08/04 04:41:11.494, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 13.00 W
2026/08/04 04:41:12.494, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.98 W
2026/08/04 04:41:13.495, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.94 W
2026/08/04 04:41:14.495, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.89 W
2026/08/04 04:41:15.495, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 12.83 W
2026/08/04 04:41:16.496, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.86 W
2026/08/04 04:41:17.496, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.85 W
2026/08/04 04:41:18.496, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.10 W
2026/08/04 04:41:19.497, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.11 W
2026/08/04 04:41:20.497, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.93 W
2026/08/04 04:41:21.497, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.78 W
2026/08/04 04:41:22.498, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.90 W
2026/08/04 04:41:23.498, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.06 W
2026/08/04 04:41:24.498, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.20 W
2026/08/04 04:41:25.499, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.20 W
2026/08/04 04:41:26.499, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.07 W
2026/08/04 04:41:27.500, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.97 W
2026/08/04 04:41:28.500, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.05 W
2026/08/04 04:41:29.500, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.01 W
2026/08/04 04:41:30.501, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.98 W
2026/08/04 04:41:31.501, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.05 W
2026/08/04 04:41:32.501, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.93 W
2026/08/04 04:41:33.502, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.74 W
2026/08/04 04:41:34.502, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.92 W
2026/08/04 04:41:35.502, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.19 W
2026/08/04 04:41:36.503, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.06 W
2026/08/04 04:41:37.503, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.89 W
2026/08/04 04:41:38.504, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.91 W
2026/08/04 04:41:39.504, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.99 W
2026/08/04 04:41:40.504, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.99 W
2026/08/04 04:41:41.505, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.10 W
2026/08/04 04:41:42.506, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.24 W
2026/08/04 04:41:43.506, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.14 W
2026/08/04 04:41:44.507, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.00 W
2026/08/04 04:41:45.507, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.00 W
2026/08/04 04:41:46.507, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.84 W
2026/08/04 04:41:47.508, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.58 W
2026/08/04 04:41:48.508, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.66 W
2026/08/04 04:41:49.509, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.86 W
2026/08/04 04:41:50.509, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.02 W
2026/08/04 04:41:51.509, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.02 W
2026/08/04 04:41:52.510, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.96 W
2026/08/04 04:41:53.510, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.95 W
2026/08/04 04:41:54.510, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.03 W
2026/08/04 04:41:55.511, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.00 W
2026/08/04 04:41:56.511, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.98 W
2026/08/04 04:41:57.512, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.10 W
2026/08/04 04:41:58.512, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.97 W
2026/08/04 04:41:59.513, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.99 W
2026/08/04 04:42:00.513, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.98 W
2026/08/04 04:42:01.513, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.83 W
2026/08/04 04:42:02.514, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.81 W
2026/08/04 04:42:03.514, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.87 W
2026/08/04 04:42:04.515, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.94 W
2026/08/04 04:42:05.515, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.94 W
2026/08/04 04:42:06.515, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.00 W
2026/08/04 04:42:07.516, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.91 W
2026/08/04 04:42:08.516, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.86 W
2026/08/04 04:42:09.516, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 12.87 W
2026/08/04 04:42:10.517, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.04 W
2026/08/04 04:42:11.517, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.31 W
2026/08/04 04:42:12.517, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.41 W
2026/08/04 04:42:13.518, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 13.19 W
2026/08/04 04:42:14.518, NVIDIA GeForce RTX 4090, 0 %, 0 %, 21 MiB, 49140 MiB, 13.01 W
2026/08/04 04:42:15.519, NVIDIA GeForce RTX 4090, 26 %, 1 %, 6346 MiB, 49140 MiB, 32.92 W
2026/08/04 04:42:16.520, NVIDIA GeForce RTX 4090, 27 %, 1 %, 13168 MiB, 49140 MiB, 56.81 W
2026/08/04 04:42:17.520, NVIDIA GeForce RTX 4090, 1 %, 0 %, 18998 MiB, 49140 MiB, 57.17 W
2026/08/04 04:42:18.520, NVIDIA GeForce RTX 4090, 91 %, 46 %, 19202 MiB, 49140 MiB, 268.46 W
2026/08/04 04:42:19.521, NVIDIA GeForce RTX 4090, 93 %, 40 %, 19204 MiB, 49140 MiB, 387.68 W
2026/08/04 04:42:20.522, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19204 MiB, 49140 MiB, 386.61 W
2026/08/04 04:42:21.522, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19204 MiB, 49140 MiB, 392.96 W
2026/08/04 04:42:22.522, NVIDIA GeForce RTX 4090, 98 %, 36 %, 19204 MiB, 49140 MiB, 391.37 W
2026/08/04 04:42:23.523, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19204 MiB, 49140 MiB, 391.19 W
2026/08/04 04:42:24.523, NVIDIA GeForce RTX 4090, 98 %, 52 %, 19204 MiB, 49140 MiB, 393.23 W
2026/08/04 04:42:25.524, NVIDIA GeForce RTX 4090, 86 %, 50 %, 19204 MiB, 49140 MiB, 387.73 W
2026/08/04 04:42:26.525, NVIDIA GeForce RTX 4090, 83 %, 49 %, 19204 MiB, 49140 MiB, 385.48 W
2026/08/04 04:42:27.525, NVIDIA GeForce RTX 4090, 90 %, 50 %, 19204 MiB, 49140 MiB, 386.07 W
2026/08/04 04:42:28.525, NVIDIA GeForce RTX 4090, 92 %, 45 %, 19204 MiB, 49140 MiB, 387.29 W
2026/08/04 04:42:29.526, NVIDIA GeForce RTX 4090, 93 %, 34 %, 19204 MiB, 49140 MiB, 392.00 W
2026/08/04 04:42:30.526, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19204 MiB, 49140 MiB, 387.90 W
2026/08/04 04:42:31.527, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19204 MiB, 49140 MiB, 390.34 W
2026/08/04 04:42:32.528, NVIDIA GeForce RTX 4090, 98 %, 36 %, 19204 MiB, 49140 MiB, 391.58 W
2026/08/04 04:42:33.528, NVIDIA GeForce RTX 4090, 99 %, 45 %, 19204 MiB, 49140 MiB, 395.10 W
2026/08/04 04:42:34.528, NVIDIA GeForce RTX 4090, 97 %, 54 %, 19204 MiB, 49140 MiB, 398.85 W
2026/08/04 04:42:35.529, NVIDIA GeForce RTX 4090, 88 %, 53 %, 19204 MiB, 49140 MiB, 388.55 W
2026/08/04 04:42:36.529, NVIDIA GeForce RTX 4090, 88 %, 51 %, 19204 MiB, 49140 MiB, 394.53 W
2026/08/04 04:42:37.530, NVIDIA GeForce RTX 4090, 90 %, 45 %, 19204 MiB, 49140 MiB, 389.65 W
2026/08/04 04:42:38.530, NVIDIA GeForce RTX 4090, 94 %, 40 %, 19204 MiB, 49140 MiB, 393.09 W
2026/08/04 04:42:39.530, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19204 MiB, 49140 MiB, 396.27 W
2026/08/04 04:42:40.531, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19204 MiB, 49140 MiB, 397.26 W
2026/08/04 04:42:41.531, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19204 MiB, 49140 MiB, 397.85 W
2026/08/04 04:42:42.532, NVIDIA GeForce RTX 4090, 91 %, 32 %, 19204 MiB, 49140 MiB, 391.91 W
2026/08/04 04:42:43.533, NVIDIA GeForce RTX 4090, 99 %, 39 %, 19204 MiB, 49140 MiB, 399.08 W
2026/08/04 04:42:44.533, NVIDIA GeForce RTX 4090, 99 %, 52 %, 19206 MiB, 49140 MiB, 400.17 W
2026/08/04 04:42:45.533, NVIDIA GeForce RTX 4090, 93 %, 53 %, 19206 MiB, 49140 MiB, 398.04 W
2026/08/04 04:42:46.534, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 396.68 W
2026/08/04 04:42:47.534, NVIDIA GeForce RTX 4090, 93 %, 52 %, 19206 MiB, 49140 MiB, 398.16 W
2026/08/04 04:42:48.535, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 401.71 W
2026/08/04 04:42:49.535, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 400.16 W
2026/08/04 04:42:50.536, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 402.59 W
2026/08/04 04:42:51.536, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 403.74 W
2026/08/04 04:42:52.536, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 404.14 W
2026/08/04 04:42:53.537, NVIDIA GeForce RTX 4090, 99 %, 52 %, 19206 MiB, 49140 MiB, 404.35 W
2026/08/04 04:42:54.538, NVIDIA GeForce RTX 4090, 91 %, 55 %, 19206 MiB, 49140 MiB, 401.92 W
2026/08/04 04:42:55.538, NVIDIA GeForce RTX 4090, 89 %, 51 %, 19206 MiB, 49140 MiB, 400.95 W
2026/08/04 04:42:56.538, NVIDIA GeForce RTX 4090, 94 %, 48 %, 19206 MiB, 49140 MiB, 401.13 W
2026/08/04 04:42:57.538, NVIDIA GeForce RTX 4090, 92 %, 40 %, 19206 MiB, 49140 MiB, 404.34 W
2026/08/04 04:42:58.539, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 403.29 W
2026/08/04 04:42:59.539, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 403.89 W
2026/08/04 04:43:00.540, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 403.46 W
2026/08/04 04:43:01.540, NVIDIA GeForce RTX 4090, 98 %, 44 %, 19206 MiB, 49140 MiB, 406.08 W
2026/08/04 04:43:02.540, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 405.76 W
2026/08/04 04:43:03.541, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 404.39 W
2026/08/04 04:43:04.541, NVIDIA GeForce RTX 4090, 89 %, 51 %, 19206 MiB, 49140 MiB, 401.81 W
2026/08/04 04:43:05.541, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 401.26 W
2026/08/04 04:43:06.541, NVIDIA GeForce RTX 4090, 99 %, 54 %, 19206 MiB, 49140 MiB, 394.87 W
2026/08/04 04:43:07.542, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 401.76 W
2026/08/04 04:43:08.542, NVIDIA GeForce RTX 4090, 88 %, 51 %, 19206 MiB, 49140 MiB, 403.35 W
2026/08/04 04:43:09.543, NVIDIA GeForce RTX 4090, 94 %, 52 %, 19206 MiB, 49140 MiB, 402.37 W
2026/08/04 04:43:10.543, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 405.85 W
2026/08/04 04:43:11.543, NVIDIA GeForce RTX 4090, 94 %, 34 %, 19206 MiB, 49140 MiB, 407.42 W
2026/08/04 04:43:12.544, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 407.68 W
2026/08/04 04:43:13.544, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 404.85 W
2026/08/04 04:43:14.545, NVIDIA GeForce RTX 4090, 98 %, 38 %, 19206 MiB, 49140 MiB, 407.38 W
2026/08/04 04:43:15.545, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 406.11 W
2026/08/04 04:43:16.545, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 403.79 W
2026/08/04 04:43:17.546, NVIDIA GeForce RTX 4090, 94 %, 54 %, 19206 MiB, 49140 MiB, 403.88 W
2026/08/04 04:43:18.546, NVIDIA GeForce RTX 4090, 86 %, 51 %, 19206 MiB, 49140 MiB, 401.72 W
2026/08/04 04:43:19.546, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 401.97 W
2026/08/04 04:43:20.547, NVIDIA GeForce RTX 4090, 89 %, 46 %, 19206 MiB, 49140 MiB, 399.49 W
2026/08/04 04:43:21.547, NVIDIA GeForce RTX 4090, 93 %, 47 %, 19206 MiB, 49140 MiB, 401.40 W
2026/08/04 04:43:22.547, NVIDIA GeForce RTX 4090, 95 %, 45 %, 19206 MiB, 49140 MiB, 403.54 W
2026/08/04 04:43:23.548, NVIDIA GeForce RTX 4090, 92 %, 40 %, 19206 MiB, 49140 MiB, 404.57 W
2026/08/04 04:43:24.548, NVIDIA GeForce RTX 4090, 94 %, 34 %, 19206 MiB, 49140 MiB, 402.94 W
2026/08/04 04:43:25.549, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 404.98 W
2026/08/04 04:43:26.549, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 405.41 W
2026/08/04 04:43:27.549, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 403.43 W
2026/08/04 04:43:28.550, NVIDIA GeForce RTX 4090, 97 %, 35 %, 19206 MiB, 49140 MiB, 403.30 W
2026/08/04 04:43:29.550, NVIDIA GeForce RTX 4090, 99 %, 41 %, 19206 MiB, 49140 MiB, 406.49 W
2026/08/04 04:43:30.550, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 401.54 W
2026/08/04 04:43:31.551, NVIDIA GeForce RTX 4090, 98 %, 44 %, 19206 MiB, 49140 MiB, 407.38 W
2026/08/04 04:43:32.551, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 410.31 W
2026/08/04 04:43:33.551, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 403.48 W
2026/08/04 04:43:34.552, NVIDIA GeForce RTX 4090, 87 %, 48 %, 19206 MiB, 49140 MiB, 407.88 W
2026/08/04 04:43:35.552, NVIDIA GeForce RTX 4090, 87 %, 46 %, 19206 MiB, 49140 MiB, 401.88 W
2026/08/04 04:43:36.552, NVIDIA GeForce RTX 4090, 91 %, 46 %, 19206 MiB, 49140 MiB, 403.38 W
2026/08/04 04:43:37.553, NVIDIA GeForce RTX 4090, 94 %, 43 %, 19206 MiB, 49140 MiB, 403.30 W
2026/08/04 04:43:38.553, NVIDIA GeForce RTX 4090, 95 %, 36 %, 19206 MiB, 49140 MiB, 407.29 W
2026/08/04 04:43:39.553, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 407.74 W
2026/08/04 04:43:40.554, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 406.59 W
2026/08/04 04:43:41.554, NVIDIA GeForce RTX 4090, 97 %, 35 %, 19206 MiB, 49140 MiB, 405.33 W
2026/08/04 04:43:42.555, NVIDIA GeForce RTX 4090, 98 %, 38 %, 19206 MiB, 49140 MiB, 405.86 W
2026/08/04 04:43:43.556, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 403.49 W
2026/08/04 04:43:44.556, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 406.99 W
2026/08/04 04:43:45.556, NVIDIA GeForce RTX 4090, 94 %, 54 %, 19206 MiB, 49140 MiB, 406.07 W
2026/08/04 04:43:46.557, NVIDIA GeForce RTX 4090, 87 %, 52 %, 19206 MiB, 49140 MiB, 402.33 W
2026/08/04 04:43:47.557, NVIDIA GeForce RTX 4090, 83 %, 48 %, 19206 MiB, 49140 MiB, 402.31 W
2026/08/04 04:43:48.557, NVIDIA GeForce RTX 4090, 86 %, 46 %, 19206 MiB, 49140 MiB, 400.73 W
2026/08/04 04:43:49.558, NVIDIA GeForce RTX 4090, 91 %, 47 %, 19206 MiB, 49140 MiB, 402.91 W
2026/08/04 04:43:50.558, NVIDIA GeForce RTX 4090, 94 %, 43 %, 19206 MiB, 49140 MiB, 406.65 W
2026/08/04 04:43:51.558, NVIDIA GeForce RTX 4090, 95 %, 36 %, 19206 MiB, 49140 MiB, 408.10 W
2026/08/04 04:43:52.559, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 407.74 W
2026/08/04 04:43:53.559, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 406.41 W
2026/08/04 04:43:54.561, NVIDIA GeForce RTX 4090, 100 %, 52 %, 19206 MiB, 49140 MiB, 403.93 W
2026/08/04 04:43:55.561, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 398.51 W
2026/08/04 04:43:56.561, NVIDIA GeForce RTX 4090, 96 %, 39 %, 19206 MiB, 49140 MiB, 405.65 W
2026/08/04 04:43:57.562, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 405.13 W
2026/08/04 04:43:58.562, NVIDIA GeForce RTX 4090, 95 %, 32 %, 19206 MiB, 49140 MiB, 405.73 W
2026/08/04 04:43:59.562, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 402.95 W
2026/08/04 04:44:00.563, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 401.76 W
2026/08/04 04:44:01.563, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 406.21 W
2026/08/04 04:44:02.564, NVIDIA GeForce RTX 4090, 98 %, 40 %, 19206 MiB, 49140 MiB, 405.34 W
2026/08/04 04:44:03.564, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 404.73 W
2026/08/04 04:44:04.564, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 406.10 W
2026/08/04 04:44:05.565, NVIDIA GeForce RTX 4090, 94 %, 54 %, 19206 MiB, 49140 MiB, 405.98 W
2026/08/04 04:44:06.565, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 401.59 W
2026/08/04 04:44:07.565, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 403.08 W
2026/08/04 04:44:08.566, NVIDIA GeForce RTX 4090, 82 %, 46 %, 19206 MiB, 49140 MiB, 400.91 W
2026/08/04 04:44:09.566, NVIDIA GeForce RTX 4090, 90 %, 48 %, 19206 MiB, 49140 MiB, 399.44 W
2026/08/04 04:44:10.567, NVIDIA GeForce RTX 4090, 93 %, 46 %, 19206 MiB, 49140 MiB, 404.17 W
2026/08/04 04:44:11.567, NVIDIA GeForce RTX 4090, 95 %, 45 %, 19206 MiB, 49140 MiB, 404.67 W
2026/08/04 04:44:12.568, NVIDIA GeForce RTX 4090, 96 %, 40 %, 19206 MiB, 49140 MiB, 407.06 W
2026/08/04 04:44:13.568, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 406.47 W
2026/08/04 04:44:14.569, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 407.29 W
2026/08/04 04:44:15.569, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 407.11 W
2026/08/04 04:44:16.570, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 405.31 W
2026/08/04 04:44:17.570, NVIDIA GeForce RTX 4090, 98 %, 37 %, 19206 MiB, 49140 MiB, 408.98 W
2026/08/04 04:44:18.571, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 406.76 W
2026/08/04 04:44:19.571, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 403.11 W
2026/08/04 04:44:20.572, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 409.26 W
2026/08/04 04:44:21.573, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 408.13 W
2026/08/04 04:44:22.573, NVIDIA GeForce RTX 4090, 99 %, 54 %, 19206 MiB, 49140 MiB, 407.74 W
2026/08/04 04:44:23.573, NVIDIA GeForce RTX 4090, 90 %, 48 %, 19206 MiB, 49140 MiB, 403.97 W
2026/08/04 04:44:24.573, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 404.82 W
2026/08/04 04:44:25.574, NVIDIA GeForce RTX 4090, 83 %, 46 %, 19206 MiB, 49140 MiB, 402.78 W
2026/08/04 04:44:26.574, NVIDIA GeForce RTX 4090, 91 %, 48 %, 19206 MiB, 49140 MiB, 402.83 W
2026/08/04 04:44:27.575, NVIDIA GeForce RTX 4090, 92 %, 46 %, 19206 MiB, 49140 MiB, 404.29 W
2026/08/04 04:44:28.575, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 406.29 W
2026/08/04 04:44:29.576, NVIDIA GeForce RTX 4090, 94 %, 41 %, 19206 MiB, 49140 MiB, 406.88 W
2026/08/04 04:44:30.576, NVIDIA GeForce RTX 4090, 94 %, 33 %, 19206 MiB, 49140 MiB, 407.20 W
2026/08/04 04:44:31.577, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 405.98 W
2026/08/04 04:44:32.578, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 408.06 W
2026/08/04 04:44:33.578, NVIDIA GeForce RTX 4090, 97 %, 34 %, 19206 MiB, 49140 MiB, 406.31 W
2026/08/04 04:44:34.579, NVIDIA GeForce RTX 4090, 98 %, 36 %, 19206 MiB, 49140 MiB, 408.04 W
2026/08/04 04:44:35.579, NVIDIA GeForce RTX 4090, 99 %, 42 %, 19206 MiB, 49140 MiB, 407.23 W
2026/08/04 04:44:36.579, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 406.30 W
2026/08/04 04:44:37.580, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 410.79 W
2026/08/04 04:44:38.580, NVIDIA GeForce RTX 4090, 90 %, 50 %, 19206 MiB, 49140 MiB, 407.73 W
2026/08/04 04:44:39.580, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 406.23 W
2026/08/04 04:44:40.581, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 406.51 W
2026/08/04 04:44:41.581, NVIDIA GeForce RTX 4090, 93 %, 46 %, 19206 MiB, 49140 MiB, 406.39 W
