timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/14 05:34:20.685, NVIDIA GeForce RTX 4090, 22 %, 19206 MiB, 49140 MiB, 163.35 W
2026/08/14 05:34:21.685, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 273.04 W
2026/08/14 05:34:22.685, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 273.59 W
2026/08/14 05:34:23.686, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 273.91 W
2026/08/14 05:34:24.686, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 276.73 W
2026/08/14 05:34:25.686, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 277.31 W
2026/08/14 05:34:26.686, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 263.64 W
2026/08/14 05:34:27.686, NVIDIA GeForce RTX 4090, 84 %, 19206 MiB, 49140 MiB, 287.39 W
2026/08/14 05:34:28.687, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 289.11 W
2026/08/14 05:34:29.687, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 267.24 W
2026/08/14 05:34:30.687, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 273.56 W
2026/08/14 05:34:31.687, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 280.19 W
2026/08/14 05:34:32.687, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 277.15 W
2026/08/14 05:34:33.688, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 289.73 W
2026/08/14 05:34:34.688, NVIDIA GeForce RTX 4090, 81 %, 19206 MiB, 49140 MiB, 291.83 W
2026/08/14 05:34:35.688, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 288.51 W
2026/08/14 05:34:36.689, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 270.33 W
2026/08/14 05:34:37.689, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 265.35 W
2026/08/14 05:34:38.689, NVIDIA GeForce RTX 4090, 31 %, 19206 MiB, 49140 MiB, 271.44 W
2026/08/14 05:34:39.689, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 277.91 W
2026/08/14 05:34:40.690, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 283.18 W
2026/08/14 05:34:41.690, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 284.78 W
2026/08/14 05:34:42.690, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 289.73 W
2026/08/14 05:34:43.690, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 284.35 W
2026/08/14 05:34:44.690, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 273.23 W
2026/08/14 05:34:45.691, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 267.44 W
2026/08/14 05:34:46.691, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 266.17 W
2026/08/14 05:34:47.691, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 270.86 W
2026/08/14 05:34:48.691, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 271.26 W
2026/08/14 05:34:49.692, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 274.15 W
2026/08/14 05:34:50.692, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 277.94 W
2026/08/14 05:34:51.692, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 296.40 W
2026/08/14 05:34:52.692, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 279.06 W
2026/08/14 05:34:53.692, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 266.99 W
2026/08/14 05:34:54.693, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 269.60 W
2026/08/14 05:34:55.693, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 272.38 W
2026/08/14 05:34:56.693, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 267.89 W
2026/08/14 05:34:57.693, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 274.26 W
2026/08/14 05:34:58.694, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 282.35 W
2026/08/14 05:34:59.694, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 287.31 W
2026/08/14 05:35:00.694, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 277.07 W
2026/08/14 05:35:01.694, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 268.17 W
2026/08/14 05:35:02.694, NVIDIA GeForce RTX 4090, 31 %, 19206 MiB, 49140 MiB, 265.09 W
2026/08/14 05:35:03.695, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 269.32 W
2026/08/14 05:35:04.695, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 272.52 W
2026/08/14 05:35:05.695, NVIDIA GeForce RTX 4090, 91 %, 19206 MiB, 49140 MiB, 365.94 W
2026/08/14 05:35:06.696, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 294.05 W
2026/08/14 05:35:07.696, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 285.39 W
2026/08/14 05:35:08.696, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 271.03 W
2026/08/14 05:35:09.696, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 275.80 W
2026/08/14 05:35:10.697, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 277.18 W
2026/08/14 05:35:11.697, NVIDIA GeForce RTX 4090, 95 %, 19206 MiB, 49140 MiB, 305.96 W
2026/08/14 05:35:12.697, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 289.42 W
2026/08/14 05:35:13.697, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 285.15 W
2026/08/14 05:35:14.698, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 275.86 W
2026/08/14 05:35:15.698, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 286.26 W
2026/08/14 05:35:16.698, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 282.18 W
2026/08/14 05:35:17.698, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 299.43 W
2026/08/14 05:35:18.699, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 300.98 W
2026/08/14 05:35:19.699, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 278.35 W
2026/08/14 05:35:20.699, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 278.64 W
2026/08/14 05:35:21.699, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 274.68 W
2026/08/14 05:35:22.699, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 278.45 W
2026/08/14 05:35:23.700, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 306.35 W
2026/08/14 05:35:24.700, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 301.14 W
2026/08/14 05:35:25.700, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 279.42 W
2026/08/14 05:35:26.700, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 280.05 W
2026/08/14 05:35:27.700, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 274.72 W
2026/08/14 05:35:28.700, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 280.24 W
2026/08/14 05:35:29.701, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 292.43 W
2026/08/14 05:35:30.701, NVIDIA GeForce RTX 4090, 90 %, 19206 MiB, 49140 MiB, 309.92 W
2026/08/14 05:35:31.701, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 283.83 W
2026/08/14 05:35:32.701, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 272.50 W
2026/08/14 05:35:33.701, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 274.05 W
2026/08/14 05:35:34.701, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 282.76 W
2026/08/14 05:35:35.701, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 296.83 W
2026/08/14 05:35:36.702, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 296.64 W
2026/08/14 05:35:37.702, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 291.79 W
2026/08/14 05:35:38.702, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 278.18 W
2026/08/14 05:35:39.702, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 285.68 W
2026/08/14 05:35:40.702, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 281.82 W
2026/08/14 05:35:41.702, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 279.46 W
2026/08/14 05:35:42.702, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 285.88 W
2026/08/14 05:35:43.703, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 303.70 W
2026/08/14 05:35:44.703, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 285.23 W
2026/08/14 05:35:45.703, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 266.57 W
2026/08/14 05:35:46.703, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 269.66 W
2026/08/14 05:35:47.703, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 273.60 W
2026/08/14 05:35:48.703, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 281.16 W
2026/08/14 05:35:49.703, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 316.25 W
2026/08/14 05:35:50.704, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 106.40 W
2026/08/14 05:35:51.704, NVIDIA GeForce RTX 4090, 4 %, 19206 MiB, 49140 MiB, 99.44 W
2026/08/14 05:35:52.704, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 146.61 W
2026/08/14 05:35:53.704, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 260.99 W
2026/08/14 05:35:54.704, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 288.30 W
2026/08/14 05:35:55.704, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 272.54 W
2026/08/14 05:35:56.710, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 281.12 W
2026/08/14 05:35:57.783, NVIDIA GeForce RTX 4090, 30 %, 19206 MiB, 49140 MiB, 280.37 W
2026/08/14 05:35:58.784, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 279.48 W
2026/08/14 05:35:59.784, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 283.80 W
2026/08/14 05:36:00.784, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 287.03 W
2026/08/14 05:36:01.784, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 296.25 W
2026/08/14 05:36:02.784, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 288.24 W
2026/08/14 05:36:03.784, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 274.71 W
2026/08/14 05:36:04.785, NVIDIA GeForce RTX 4090, 28 %, 19206 MiB, 49140 MiB, 273.75 W
2026/08/14 05:36:05.785, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 268.75 W
2026/08/14 05:36:06.785, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 271.42 W
2026/08/14 05:36:07.785, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 278.88 W
2026/08/14 05:36:08.786, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 291.13 W
2026/08/14 05:36:09.786, NVIDIA GeForce RTX 4090, 91 %, 19206 MiB, 49140 MiB, 295.93 W
2026/08/14 05:36:10.786, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 301.74 W
2026/08/14 05:36:11.786, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 290.00 W
2026/08/14 05:36:12.787, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 270.44 W
2026/08/14 05:36:13.787, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 288.67 W
2026/08/14 05:36:14.787, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 284.64 W
2026/08/14 05:36:15.787, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 308.98 W
2026/08/14 05:36:16.788, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 288.23 W
2026/08/14 05:36:17.788, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 267.78 W
2026/08/14 05:36:18.788, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 273.63 W
2026/08/14 05:36:19.788, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 270.92 W
2026/08/14 05:36:20.789, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 275.26 W
2026/08/14 05:36:21.789, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 283.51 W
2026/08/14 05:36:22.789, NVIDIA GeForce RTX 4090, 97 %, 19206 MiB, 49140 MiB, 292.58 W
2026/08/14 05:36:23.789, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 274.78 W
2026/08/14 05:36:24.790, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 262.85 W
2026/08/14 05:36:25.790, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 272.64 W
2026/08/14 05:36:26.790, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 273.32 W
2026/08/14 05:36:27.790, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 282.33 W
2026/08/14 05:36:28.790, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 285.94 W
2026/08/14 05:36:29.791, NVIDIA GeForce RTX 4090, 98 %, 19206 MiB, 49140 MiB, 292.45 W
2026/08/14 05:36:30.791, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 282.54 W
2026/08/14 05:36:31.791, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 274.73 W
2026/08/14 05:36:32.791, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 272.72 W
2026/08/14 05:36:33.792, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 271.11 W
2026/08/14 05:36:34.792, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 289.17 W
2026/08/14 05:36:35.792, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 304.45 W
2026/08/14 05:36:36.792, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 347.35 W
2026/08/14 05:36:37.793, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 272.64 W
2026/08/14 05:36:38.793, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 274.26 W
2026/08/14 05:36:39.793, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 288.86 W
2026/08/14 05:36:40.794, NVIDIA GeForce RTX 4090, 94 %, 19206 MiB, 49140 MiB, 305.72 W
2026/08/14 05:36:41.794, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 288.71 W
2026/08/14 05:36:42.794, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 267.19 W
2026/08/14 05:36:43.794, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 287.38 W
2026/08/14 05:36:44.794, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 269.22 W
2026/08/14 05:36:45.795, NVIDIA GeForce RTX 4090, 30 %, 19206 MiB, 49140 MiB, 279.85 W
2026/08/14 05:36:46.795, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 292.90 W
2026/08/14 05:36:47.795, NVIDIA GeForce RTX 4090, 77 %, 19206 MiB, 49140 MiB, 289.72 W
2026/08/14 05:36:48.795, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 295.61 W
2026/08/14 05:36:49.796, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 277.12 W
2026/08/14 05:36:50.796, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 276.24 W
2026/08/14 05:36:51.796, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 279.11 W
2026/08/14 05:36:52.797, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 290.87 W
2026/08/14 05:36:53.797, NVIDIA GeForce RTX 4090, 95 %, 19206 MiB, 49140 MiB, 299.42 W
2026/08/14 05:36:54.797, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 295.32 W
2026/08/14 05:36:55.798, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 279.23 W
2026/08/14 05:36:56.798, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 274.01 W
2026/08/14 05:36:57.798, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 285.13 W
2026/08/14 05:36:58.798, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 294.25 W
2026/08/14 05:36:59.798, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 292.28 W
2026/08/14 05:37:00.799, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 294.05 W
2026/08/14 05:37:01.799, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 277.41 W
2026/08/14 05:37:02.799, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 278.07 W
2026/08/14 05:37:03.800, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 284.94 W
2026/08/14 05:37:04.800, NVIDIA GeForce RTX 4090, 97 %, 19206 MiB, 49140 MiB, 303.95 W
2026/08/14 05:37:05.800, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 306.49 W
2026/08/14 05:37:06.800, NVIDIA GeForce RTX 4090, 19 %, 19206 MiB, 49140 MiB, 280.82 W
2026/08/14 05:37:07.800, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 282.91 W
2026/08/14 05:37:08.801, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 273.46 W
2026/08/14 05:37:09.801, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 290.26 W
2026/08/14 05:37:10.806, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 314.09 W
2026/08/14 05:37:11.806, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 284.32 W
2026/08/14 05:37:12.807, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 276.14 W
2026/08/14 05:37:13.807, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 278.44 W
2026/08/14 05:37:14.807, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 297.06 W
2026/08/14 05:37:15.883, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 305.35 W
2026/08/14 05:37:16.883, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 290.08 W
2026/08/14 05:37:17.884, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 286.23 W
2026/08/14 05:37:18.884, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 278.77 W
2026/08/14 05:37:19.884, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 350.45 W
2026/08/14 05:37:20.884, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 106.90 W
2026/08/14 05:37:21.884, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 103.39 W
2026/08/14 05:37:22.885, NVIDIA GeForce RTX 4090, 91 %, 19206 MiB, 49140 MiB, 112.70 W
2026/08/14 05:37:23.885, NVIDIA GeForce RTX 4090, 78 %, 19206 MiB, 49140 MiB, 268.38 W
2026/08/14 05:37:24.885, NVIDIA GeForce RTX 4090, 86 %, 19206 MiB, 49140 MiB, 270.48 W
2026/08/14 05:37:25.885, NVIDIA GeForce RTX 4090, 90 %, 19206 MiB, 49140 MiB, 262.67 W
2026/08/14 05:37:26.885, NVIDIA GeForce RTX 4090, 86 %, 19206 MiB, 49140 MiB, 287.00 W
2026/08/14 05:37:27.886, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 270.24 W
2026/08/14 05:37:28.886, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 277.14 W
2026/08/14 05:37:29.886, NVIDIA GeForce RTX 4090, 22 %, 19206 MiB, 49140 MiB, 264.40 W
2026/08/14 05:37:30.886, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 264.11 W
2026/08/14 05:37:31.886, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 264.89 W
2026/08/14 05:37:32.886, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 272.30 W
2026/08/14 05:37:33.887, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 278.83 W
2026/08/14 05:37:34.887, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 273.26 W
2026/08/14 05:37:35.887, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 268.83 W
2026/08/14 05:37:36.887, NVIDIA GeForce RTX 4090, 96 %, 19206 MiB, 49140 MiB, 285.54 W
2026/08/14 05:37:37.887, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 274.71 W
2026/08/14 05:37:38.888, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 298.87 W
2026/08/14 05:37:39.888, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 288.17 W
2026/08/14 05:37:40.888, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 274.33 W
2026/08/14 05:37:41.888, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 270.70 W
2026/08/14 05:37:42.889, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 276.24 W
2026/08/14 05:37:43.889, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 302.04 W
2026/08/14 05:37:44.889, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 303.20 W
2026/08/14 05:37:45.890, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 276.43 W
2026/08/14 05:37:46.890, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 277.74 W
2026/08/14 05:37:47.890, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 272.12 W
2026/08/14 05:37:48.890, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 288.08 W
2026/08/14 05:37:49.891, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 312.23 W
2026/08/14 05:37:50.891, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 280.89 W
2026/08/14 05:37:51.891, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 281.48 W
2026/08/14 05:37:52.891, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 285.55 W
2026/08/14 05:37:53.892, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 297.27 W
2026/08/14 05:37:54.892, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 293.69 W
2026/08/14 05:37:55.892, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 295.52 W
2026/08/14 05:37:56.892, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 278.87 W
2026/08/14 05:37:57.893, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 279.05 W
2026/08/14 05:37:58.893, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 273.78 W
2026/08/14 05:37:59.893, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 301.24 W
2026/08/14 05:38:00.893, NVIDIA GeForce RTX 4090, 90 %, 19206 MiB, 49140 MiB, 293.25 W
2026/08/14 05:38:01.894, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 289.84 W
2026/08/14 05:38:02.894, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 277.99 W
2026/08/14 05:38:03.894, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 278.21 W
2026/08/14 05:38:04.894, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 277.54 W
2026/08/14 05:38:05.895, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 283.65 W
2026/08/14 05:38:06.895, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 285.56 W
2026/08/14 05:38:07.895, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 363.89 W
2026/08/14 05:38:08.895, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 278.19 W
2026/08/14 05:38:09.896, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 269.96 W
2026/08/14 05:38:10.896, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 267.65 W
2026/08/14 05:38:11.896, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 285.62 W
