timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 03:54:41.501, NVIDIA GeForce RTX 4090, 40 %, 21 %, 19206 MiB, 49140 MiB, 275.81 W, 62
2026/08/14 03:54:42.502, NVIDIA GeForce RTX 4090, 71 %, 32 %, 19206 MiB, 49140 MiB, 273.85 W, 60
2026/08/14 03:54:43.502, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 269.73 W, 60
2026/08/14 03:54:44.502, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19206 MiB, 49140 MiB, 267.59 W, 61
2026/08/14 03:54:45.506, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19206 MiB, 49140 MiB, 267.81 W, 61
2026/08/14 03:54:46.506, NVIDIA GeForce RTX 4090, 50 %, 19 %, 19206 MiB, 49140 MiB, 277.82 W, 64
2026/08/14 03:54:47.506, NVIDIA GeForce RTX 4090, 59 %, 30 %, 19206 MiB, 49140 MiB, 278.83 W, 67
2026/08/14 03:54:48.506, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 317.66 W, 57
2026/08/14 03:54:49.507, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 105.57 W, 54
2026/08/14 03:54:50.507, NVIDIA GeForce RTX 4090, 85 %, 41 %, 19206 MiB, 49140 MiB, 123.57 W, 58
2026/08/14 03:54:51.507, NVIDIA GeForce RTX 4090, 32 %, 12 %, 19206 MiB, 49140 MiB, 295.87 W, 61
2026/08/14 03:54:52.507, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 275.32 W, 59
2026/08/14 03:54:53.508, NVIDIA GeForce RTX 4090, 46 %, 16 %, 19206 MiB, 49140 MiB, 281.51 W, 62
2026/08/14 03:54:54.508, NVIDIA GeForce RTX 4090, 47 %, 19 %, 19206 MiB, 49140 MiB, 271.65 W, 62
2026/08/14 03:54:55.508, NVIDIA GeForce RTX 4090, 74 %, 42 %, 19206 MiB, 49140 MiB, 289.88 W, 66
2026/08/14 03:54:56.509, NVIDIA GeForce RTX 4090, 53 %, 29 %, 19206 MiB, 49140 MiB, 300.01 W, 66
2026/08/14 03:54:57.509, NVIDIA GeForce RTX 4090, 36 %, 14 %, 19206 MiB, 49140 MiB, 284.04 W, 62
2026/08/14 03:54:58.509, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 272.24 W, 62
2026/08/14 03:54:59.509, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19206 MiB, 49140 MiB, 275.64 W, 62
2026/08/14 03:55:00.510, NVIDIA GeForce RTX 4090, 45 %, 18 %, 19206 MiB, 49140 MiB, 283.99 W, 63
2026/08/14 03:55:01.510, NVIDIA GeForce RTX 4090, 95 %, 52 %, 19206 MiB, 49140 MiB, 312.52 W, 67
2026/08/14 03:55:02.510, NVIDIA GeForce RTX 4090, 55 %, 24 %, 19206 MiB, 49140 MiB, 300.43 W, 68
2026/08/14 03:55:03.511, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 282.60 W, 61
2026/08/14 03:55:04.511, NVIDIA GeForce RTX 4090, 46 %, 16 %, 19206 MiB, 49140 MiB, 280.10 W, 63
2026/08/14 03:55:05.511, NVIDIA GeForce RTX 4090, 47 %, 19 %, 19206 MiB, 49140 MiB, 286.80 W, 63
2026/08/14 03:55:06.511, NVIDIA GeForce RTX 4090, 74 %, 41 %, 19206 MiB, 49140 MiB, 292.57 W, 67
2026/08/14 03:55:07.511, NVIDIA GeForce RTX 4090, 85 %, 42 %, 19206 MiB, 49140 MiB, 312.61 W, 67
2026/08/14 03:55:08.512, NVIDIA GeForce RTX 4090, 45 %, 16 %, 19206 MiB, 49140 MiB, 285.70 W, 64
2026/08/14 03:55:09.512, NVIDIA GeForce RTX 4090, 44 %, 15 %, 19206 MiB, 49140 MiB, 283.38 W, 60
2026/08/14 03:55:10.512, NVIDIA GeForce RTX 4090, 55 %, 21 %, 19206 MiB, 49140 MiB, 281.30 W, 66
2026/08/14 03:55:11.513, NVIDIA GeForce RTX 4090, 75 %, 41 %, 19206 MiB, 49140 MiB, 292.18 W, 66
2026/08/14 03:55:12.513, NVIDIA GeForce RTX 4090, 95 %, 53 %, 19206 MiB, 49140 MiB, 304.86 W, 65
2026/08/14 03:55:13.513, NVIDIA GeForce RTX 4090, 92 %, 52 %, 19206 MiB, 49140 MiB, 290.39 W, 67
2026/08/14 03:55:14.514, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 286.16 W, 63
2026/08/14 03:55:15.514, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19206 MiB, 49140 MiB, 278.71 W, 63
2026/08/14 03:55:16.514, NVIDIA GeForce RTX 4090, 47 %, 18 %, 19206 MiB, 49140 MiB, 282.45 W, 64
2026/08/14 03:55:17.583, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19206 MiB, 49140 MiB, 282.25 W, 63
2026/08/14 03:55:18.584, NVIDIA GeForce RTX 4090, 30 %, 12 %, 19206 MiB, 49140 MiB, 286.72 W, 64
2026/08/14 03:55:19.584, NVIDIA GeForce RTX 4090, 71 %, 39 %, 19206 MiB, 49140 MiB, 293.60 W, 66
2026/08/14 03:55:20.584, NVIDIA GeForce RTX 4090, 48 %, 25 %, 19206 MiB, 49140 MiB, 300.79 W, 67
2026/08/14 03:55:21.584, NVIDIA GeForce RTX 4090, 16 %, 6 %, 19206 MiB, 49140 MiB, 280.12 W, 62
2026/08/14 03:55:22.585, NVIDIA GeForce RTX 4090, 30 %, 11 %, 19206 MiB, 49140 MiB, 272.86 W, 63
2026/08/14 03:55:23.585, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 280.54 W, 65
2026/08/14 03:55:24.585, NVIDIA GeForce RTX 4090, 56 %, 26 %, 19206 MiB, 49140 MiB, 282.50 W, 65
