timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/14 05:56:33.695, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 276.44 W
2026/08/14 05:56:34.695, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 284.34 W
2026/08/14 05:56:35.695, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 294.34 W
2026/08/14 05:56:36.695, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 376.61 W
2026/08/14 05:56:37.696, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 278.33 W
2026/08/14 05:56:38.696, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 265.49 W
2026/08/14 05:56:39.696, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 267.89 W
2026/08/14 05:56:40.696, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 284.12 W
2026/08/14 05:56:41.697, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 301.49 W
2026/08/14 05:56:42.697, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 304.13 W
2026/08/14 05:56:43.697, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 276.23 W
2026/08/14 05:56:44.697, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 277.86 W
2026/08/14 05:56:45.697, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 272.60 W
2026/08/14 05:56:46.698, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 290.14 W
2026/08/14 05:56:47.698, NVIDIA GeForce RTX 4090, 94 %, 19206 MiB, 49140 MiB, 303.54 W
2026/08/14 05:56:48.698, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 290.98 W
2026/08/14 05:56:49.698, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 285.56 W
2026/08/14 05:56:50.698, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 271.72 W
2026/08/14 05:56:51.699, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 278.14 W
2026/08/14 05:56:52.699, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 297.17 W
2026/08/14 05:56:53.699, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 314.05 W
2026/08/14 05:56:54.700, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 284.30 W
2026/08/14 05:56:55.700, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 260.70 W
2026/08/14 05:56:56.700, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 278.28 W
2026/08/14 05:56:57.700, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 271.63 W
2026/08/14 05:56:58.701, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 291.36 W
2026/08/14 05:56:59.701, NVIDIA GeForce RTX 4090, 96 %, 19206 MiB, 49140 MiB, 303.92 W
2026/08/14 05:57:00.701, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 310.49 W
2026/08/14 05:57:01.701, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 282.13 W
2026/08/14 05:57:02.701, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 287.38 W
2026/08/14 05:57:03.702, NVIDIA GeForce RTX 4090, 71 %, 19206 MiB, 49140 MiB, 302.44 W
2026/08/14 05:57:04.702, NVIDIA GeForce RTX 4090, 90 %, 19206 MiB, 49140 MiB, 289.69 W
2026/08/14 05:57:05.702, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 292.93 W
2026/08/14 05:57:06.702, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 275.56 W
2026/08/14 05:57:07.702, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 276.57 W
2026/08/14 05:57:08.702, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 301.44 W
2026/08/14 05:57:09.703, NVIDIA GeForce RTX 4090, 94 %, 19206 MiB, 49140 MiB, 303.22 W
2026/08/14 05:57:10.703, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 295.56 W
2026/08/14 05:57:11.703, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 285.60 W
2026/08/14 05:57:12.703, NVIDIA GeForce RTX 4090, 28 %, 19206 MiB, 49140 MiB, 267.48 W
2026/08/14 05:57:13.703, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 270.65 W
2026/08/14 05:57:14.703, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 281.42 W
2026/08/14 05:57:15.703, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 287.91 W
2026/08/14 05:57:16.704, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 302.20 W
2026/08/14 05:57:17.704, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 302.84 W
2026/08/14 05:57:18.704, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 284.94 W
2026/08/14 05:57:19.704, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 335.08 W
2026/08/14 05:57:20.704, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 177.29 W
2026/08/14 05:57:21.705, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 106.94 W
2026/08/14 05:57:22.705, NVIDIA GeForce RTX 4090, 3 %, 19206 MiB, 49140 MiB, 91.50 W
2026/08/14 05:57:23.705, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 205.15 W
2026/08/14 05:57:24.783, NVIDIA GeForce RTX 4090, 91 %, 19206 MiB, 49140 MiB, 294.99 W
2026/08/14 05:57:25.784, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 300.78 W
2026/08/14 05:57:26.784, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 288.39 W
2026/08/14 05:57:27.784, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 282.18 W
2026/08/14 05:57:28.784, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 278.31 W
2026/08/14 05:57:29.784, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 286.62 W
2026/08/14 05:57:30.784, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 287.06 W
2026/08/14 05:57:31.785, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 307.17 W
2026/08/14 05:57:32.785, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 295.54 W
2026/08/14 05:57:33.785, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 277.81 W
2026/08/14 05:57:34.785, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 283.40 W
2026/08/14 05:57:35.785, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 294.53 W
2026/08/14 05:57:36.786, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 305.00 W
2026/08/14 05:57:37.786, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 290.24 W
2026/08/14 05:57:38.786, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 281.78 W
2026/08/14 05:57:39.786, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 286.08 W
2026/08/14 05:57:40.786, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 295.35 W
2026/08/14 05:57:41.786, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 303.73 W
2026/08/14 05:57:42.787, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 286.31 W
2026/08/14 05:57:43.787, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 275.42 W
2026/08/14 05:57:44.787, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 276.33 W
2026/08/14 05:57:45.787, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 284.20 W
2026/08/14 05:57:46.787, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 280.76 W
2026/08/14 05:57:47.788, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 300.66 W
2026/08/14 05:57:48.788, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 285.89 W
2026/08/14 05:57:49.788, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 281.98 W
2026/08/14 05:57:50.788, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 273.97 W
2026/08/14 05:57:51.789, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 281.09 W
2026/08/14 05:57:52.789, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 286.98 W
2026/08/14 05:57:53.789, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 302.07 W
2026/08/14 05:57:54.789, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 296.17 W
2026/08/14 05:57:55.790, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 275.77 W
2026/08/14 05:57:56.790, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 287.78 W
2026/08/14 05:57:57.790, NVIDIA GeForce RTX 4090, 65 %, 19206 MiB, 49140 MiB, 295.19 W
2026/08/14 05:57:58.790, NVIDIA GeForce RTX 4090, 71 %, 19206 MiB, 49140 MiB, 301.36 W
2026/08/14 05:57:59.790, NVIDIA GeForce RTX 4090, 28 %, 19206 MiB, 49140 MiB, 285.71 W
2026/08/14 05:58:00.791, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 268.82 W
2026/08/14 05:58:01.791, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 275.42 W
2026/08/14 05:58:02.791, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 278.47 W
2026/08/14 05:58:03.796, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 281.71 W
2026/08/14 05:58:04.797, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 312.21 W
2026/08/14 05:58:05.797, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 330.12 W
2026/08/14 05:58:06.797, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 328.53 W
2026/08/14 05:58:07.797, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 294.07 W
2026/08/14 05:58:08.798, NVIDIA GeForce RTX 4090, 78 %, 19206 MiB, 49140 MiB, 290.02 W
2026/08/14 05:58:09.798, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 297.04 W
2026/08/14 05:58:10.798, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 280.43 W
2026/08/14 05:58:11.798, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 282.19 W
2026/08/14 05:58:12.799, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 290.06 W
2026/08/14 05:58:13.799, NVIDIA GeForce RTX 4090, 81 %, 19206 MiB, 49140 MiB, 297.69 W
2026/08/14 05:58:14.799, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 301.59 W
2026/08/14 05:58:15.799, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 278.81 W
2026/08/14 05:58:16.799, NVIDIA GeForce RTX 4090, 23 %, 19206 MiB, 49140 MiB, 264.94 W
2026/08/14 05:58:17.800, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 272.74 W
2026/08/14 05:58:18.800, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 285.66 W
2026/08/14 05:58:19.800, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 290.54 W
2026/08/14 05:58:20.800, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 316.79 W
2026/08/14 05:58:21.801, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 283.85 W
2026/08/14 05:58:22.801, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 278.59 W
2026/08/14 05:58:23.801, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 273.20 W
2026/08/14 05:58:24.801, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 275.06 W
2026/08/14 05:58:25.801, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 303.46 W
2026/08/14 05:58:26.802, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 317.74 W
2026/08/14 05:58:27.802, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 288.57 W
2026/08/14 05:58:28.802, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 279.76 W
2026/08/14 05:58:29.802, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 287.25 W
2026/08/14 05:58:30.802, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 303.70 W
2026/08/14 05:58:31.803, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 309.04 W
2026/08/14 05:58:32.803, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 288.25 W
2026/08/14 05:58:33.803, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 280.88 W
2026/08/14 05:58:34.803, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 281.76 W
2026/08/14 05:58:35.803, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 297.62 W
2026/08/14 05:58:36.804, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 305.43 W
2026/08/14 05:58:37.804, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 298.76 W
2026/08/14 05:58:38.804, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 272.82 W
2026/08/14 05:58:39.804, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 284.98 W
2026/08/14 05:58:40.805, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 286.10 W
2026/08/14 05:58:41.805, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 302.88 W
2026/08/14 05:58:42.805, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 299.00 W
2026/08/14 05:58:43.805, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 280.19 W
2026/08/14 05:58:44.806, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 289.12 W
2026/08/14 05:58:45.806, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 288.17 W
2026/08/14 05:58:46.806, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 303.85 W
2026/08/14 05:58:47.807, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 293.00 W
2026/08/14 05:58:48.807, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 325.60 W
2026/08/14 05:58:49.807, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 193.25 W
2026/08/14 05:58:50.807, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 106.49 W
2026/08/14 05:58:51.808, NVIDIA GeForce RTX 4090, 4 %, 19206 MiB, 49140 MiB, 92.18 W
2026/08/14 05:58:52.808, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 228.31 W
2026/08/14 05:58:53.808, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 286.84 W
2026/08/14 05:58:54.808, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 304.95 W
2026/08/14 05:58:55.809, NVIDIA GeForce RTX 4090, 18 %, 19206 MiB, 49140 MiB, 275.09 W
2026/08/14 05:58:56.809, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 269.49 W
2026/08/14 05:58:57.809, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 273.47 W
2026/08/14 05:58:58.809, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 280.53 W
2026/08/14 05:58:59.809, NVIDIA GeForce RTX 4090, 79 %, 19206 MiB, 49140 MiB, 294.27 W
2026/08/14 05:59:00.810, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 309.73 W
2026/08/14 05:59:01.810, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 274.19 W
2026/08/14 05:59:02.810, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 279.85 W
2026/08/14 05:59:03.883, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 285.60 W
2026/08/14 05:59:04.884, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 302.17 W
2026/08/14 05:59:05.884, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 307.68 W
2026/08/14 05:59:06.884, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 288.53 W
2026/08/14 05:59:07.885, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 286.03 W
2026/08/14 05:59:08.885, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 278.02 W
2026/08/14 05:59:09.885, NVIDIA GeForce RTX 4090, 84 %, 19206 MiB, 49140 MiB, 281.01 W
2026/08/14 05:59:10.885, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 301.74 W
2026/08/14 05:59:11.886, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 293.41 W
2026/08/14 05:59:12.886, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 275.13 W
2026/08/14 05:59:13.886, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 275.76 W
2026/08/14 05:59:14.887, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 271.81 W
2026/08/14 05:59:15.887, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 284.13 W
2026/08/14 05:59:16.887, NVIDIA GeForce RTX 4090, 94 %, 19206 MiB, 49140 MiB, 310.87 W
2026/08/14 05:59:17.887, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 299.71 W
2026/08/14 05:59:18.888, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 281.95 W
2026/08/14 05:59:19.888, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 273.78 W
2026/08/14 05:59:20.888, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 276.95 W
2026/08/14 05:59:21.888, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 296.95 W
2026/08/14 05:59:22.889, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 302.50 W
2026/08/14 05:59:23.889, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 275.12 W
2026/08/14 05:59:24.889, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 287.70 W
2026/08/14 05:59:25.889, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 287.29 W
2026/08/14 05:59:26.889, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 289.85 W
2026/08/14 05:59:27.890, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 318.31 W
2026/08/14 05:59:28.890, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 287.68 W
2026/08/14 05:59:29.890, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 280.92 W
2026/08/14 05:59:30.890, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 284.62 W
2026/08/14 05:59:31.891, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 280.30 W
2026/08/14 05:59:32.891, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 287.59 W
2026/08/14 05:59:33.891, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 292.49 W
2026/08/14 05:59:34.891, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 322.54 W
2026/08/14 05:59:35.892, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 334.68 W
2026/08/14 05:59:36.892, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 297.96 W
2026/08/14 05:59:37.892, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 307.13 W
2026/08/14 05:59:38.892, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 300.96 W
2026/08/14 05:59:39.893, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 280.84 W
2026/08/14 05:59:40.893, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 275.44 W
2026/08/14 05:59:41.893, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 298.56 W
2026/08/14 05:59:42.894, NVIDIA GeForce RTX 4090, 90 %, 19206 MiB, 49140 MiB, 305.34 W
2026/08/14 05:59:43.894, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 299.95 W
2026/08/14 05:59:44.894, NVIDIA GeForce RTX 4090, 20 %, 19206 MiB, 49140 MiB, 282.41 W
2026/08/14 05:59:45.895, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 282.64 W
2026/08/14 05:59:46.895, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 278.70 W
2026/08/14 05:59:47.895, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 314.48 W
2026/08/14 05:59:48.895, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 294.79 W
2026/08/14 05:59:49.896, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 274.80 W
2026/08/14 05:59:50.896, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 284.89 W
2026/08/14 05:59:51.896, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 283.65 W
2026/08/14 05:59:52.897, NVIDIA GeForce RTX 4090, 71 %, 19206 MiB, 49140 MiB, 288.86 W
2026/08/14 05:59:53.897, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 311.73 W
2026/08/14 05:59:54.897, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 282.55 W
2026/08/14 05:59:55.897, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 279.50 W
2026/08/14 05:59:56.898, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 278.46 W
2026/08/14 05:59:57.898, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 287.27 W
2026/08/14 05:59:58.898, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 312.96 W
2026/08/14 05:59:59.898, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 289.84 W
2026/08/14 06:00:00.899, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 269.10 W
2026/08/14 06:00:01.899, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 271.46 W
2026/08/14 06:00:02.899, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 287.76 W
2026/08/14 06:00:03.899, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 283.18 W
2026/08/14 06:00:04.900, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 293.11 W
2026/08/14 06:00:05.900, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 295.60 W
2026/08/14 06:00:06.900, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 303.17 W
2026/08/14 06:00:07.900, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 277.54 W
2026/08/14 06:00:08.901, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 276.15 W
2026/08/14 06:00:09.901, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 282.42 W
2026/08/14 06:00:10.902, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 283.23 W
2026/08/14 06:00:11.903, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 302.75 W
2026/08/14 06:00:12.903, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 303.72 W
2026/08/14 06:00:13.903, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 282.88 W
2026/08/14 06:00:14.903, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 278.01 W
2026/08/14 06:00:15.903, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 286.30 W
2026/08/14 06:00:16.903, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 284.89 W
2026/08/14 06:00:17.904, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 310.51 W
2026/08/14 06:00:18.904, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 274.63 W
2026/08/14 06:00:19.904, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 106.98 W
2026/08/14 06:00:20.904, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 96.62 W
2026/08/14 06:00:21.904, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 239.75 W
2026/08/14 06:00:22.904, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 296.02 W
2026/08/14 06:00:23.905, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 274.06 W
2026/08/14 06:00:24.905, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 280.38 W
