timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:19:21.487, NVIDIA GeForce RTX 4090, 55 %, 23 %, 19204 MiB, 49140 MiB, 277.57 W, 54
2026/08/14 02:19:22.487, NVIDIA GeForce RTX 4090, 19 %, 6 %, 19204 MiB, 49140 MiB, 258.66 W, 52
2026/08/14 02:19:23.487, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 259.63 W, 53
2026/08/14 02:19:24.488, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 266.51 W, 58
2026/08/14 02:19:25.488, NVIDIA GeForce RTX 4090, 53 %, 28 %, 19204 MiB, 49140 MiB, 287.16 W, 62
2026/08/14 02:19:26.488, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19204 MiB, 49140 MiB, 293.10 W, 58
2026/08/14 02:19:27.488, NVIDIA GeForce RTX 4090, 52 %, 22 %, 19204 MiB, 49140 MiB, 290.20 W, 55
2026/08/14 02:19:28.489, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19204 MiB, 49140 MiB, 269.60 W, 54
2026/08/14 02:19:29.489, NVIDIA GeForce RTX 4090, 49 %, 16 %, 19204 MiB, 49140 MiB, 266.29 W, 55
2026/08/14 02:19:30.489, NVIDIA GeForce RTX 4090, 40 %, 16 %, 19204 MiB, 49140 MiB, 272.69 W, 55
2026/08/14 02:19:31.489, NVIDIA GeForce RTX 4090, 40 %, 17 %, 19204 MiB, 49140 MiB, 265.44 W, 62
2026/08/14 02:19:32.490, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19204 MiB, 49140 MiB, 283.94 W, 63
2026/08/14 02:19:33.490, NVIDIA GeForce RTX 4090, 51 %, 25 %, 19204 MiB, 49140 MiB, 292.19 W, 58
2026/08/14 02:19:34.490, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 277.21 W, 57
2026/08/14 02:19:35.490, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19204 MiB, 49140 MiB, 270.68 W, 56
2026/08/14 02:19:36.491, NVIDIA GeForce RTX 4090, 47 %, 19 %, 19204 MiB, 49140 MiB, 276.50 W, 56
2026/08/14 02:19:37.491, NVIDIA GeForce RTX 4090, 54 %, 28 %, 19204 MiB, 49140 MiB, 277.51 W, 64
2026/08/14 02:19:38.491, NVIDIA GeForce RTX 4090, 69 %, 41 %, 19204 MiB, 49140 MiB, 277.87 W, 64
2026/08/14 02:19:39.491, NVIDIA GeForce RTX 4090, 88 %, 45 %, 19204 MiB, 49140 MiB, 289.61 W, 64
2026/08/14 02:19:40.492, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19204 MiB, 49140 MiB, 295.14 W, 55
2026/08/14 02:19:41.492, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19204 MiB, 49140 MiB, 267.47 W, 57
2026/08/14 02:19:42.492, NVIDIA GeForce RTX 4090, 40 %, 16 %, 19204 MiB, 49140 MiB, 275.93 W, 57
2026/08/14 02:19:43.492, NVIDIA GeForce RTX 4090, 69 %, 38 %, 19204 MiB, 49140 MiB, 285.82 W, 63
2026/08/14 02:19:44.493, NVIDIA GeForce RTX 4090, 75 %, 41 %, 19204 MiB, 49140 MiB, 295.75 W, 63
